0.101644,-0.321865
0.104183,-0.305750
0.131581,-0.186086
0.178629,-0.060442
0.242199,0.057920
0.320906,0.166518
0.391878,0.242111
0.439376,0.281593
0.468298,0.299867
0.484365,0.307302
0.493146,0.310052
0.497599,0.310836
0.499811,0.310946
0.500466,0.310918
0.500455,0.310929
0.500412,0.310936
0.500434,0.310933
0.500456,0.310929
0.503916,0.310343
0.504406,0.310253
0.504943,0.309997
0.505533,0.309711
0.505717,0.309613
0.505770,0.309581
0.505768,0.309582
0.505745,0.309596
0.551057,0.269269
0.651226,0.183521
0.759594,0.107031
0.865328,0.039715
0.925958,0.002869
0.954982,-0.014286
0.968775,-0.022309
0.975032,-0.025951
0.975042,-0.025957
0.975053,-0.025963
0.975320,-0.026119
0.973708,-0.025359
0.972602,-0.025022
0.971447,-0.024832
0.970250,-0.024795
0.969029,-0.024919
0.967825,-0.025207
0.966663,-0.025655
0.965585,-0.026247
0.964699,-0.026897
0.965652,-0.026092
0.965177,-0.026552
0.964479,-0.027237
0.963997,-0.027722
0.963661,-0.028064
0.963598,-0.028136
0.963620,-0.028113
0.969848,-0.021989
0.983088,-0.008541
0.989556,-0.001855
0.989562,-0.001848
0.989533,-0.001878
0.989503,-0.001909
0.989890,-0.001643
0.989249,-0.002688
0.988790,-0.003728
0.988959,-0.003405
0.988792,-0.004383
0.988752,-0.004895
0.988746,-0.005102
0.988745,-0.005198
0.988745,-0.005213
0.988746,-0.005190
0.987913,0.074575
0.986038,0.208074
0.986917,0.340923
0.987908,0.427657
0.988729,0.466500
0.989194,0.484469
0.989462,0.493617
0.989463,0.493634
0.989463,0.493651
0.989468,0.493344
0.989584,0.492176
0.989855,0.491025
0.990282,0.489907
0.990861,0.488840
0.991586,0.487848
0.992437,0.486960
0.993391,0.486197
0.993092,0.483713
0.993652,0.482799
0.994762,0.482457
0.995909,0.482264
0.997084,0.482224
0.998287,0.482343
0.999476,0.482624
1.000363,0.482947
1.000790,0.483139
1.000997,0.483240
1.001109,0.483297
1.001137,0.483311
0.980210,0.474327
0.859165,0.433247
0.737310,0.380878
0.617600,0.322972
0.499244,0.262367
0.381237,0.200407
0.263522,0.138066
0.146113,0.075879
0.067760,0.034229
0.031903,0.015278
0.015147,0.006526
0.007715,0.002680
0.007697,0.002671
0.007679,0.002662
0.008411,0.003051
0.009995,0.004028
0.010881,0.004792
0.011674,0.005685
0.012351,0.006687
0.012894,0.007783
0.013291,0.008952
0.013527,0.010154
0.013597,0.011348
0.013508,0.012549
0.013078,0.014796
0.012703,0.015911
0.012182,0.016972
0.011514,0.017971
0.010710,0.018883
0.009781,0.019691
0.008747,0.020371
0.007646,0.020900
0.006538,0.021260
0.006543,0.021215
0.005928,0.021264
0.005630,0.021271
0.005491,0.021271
0.005445,0.021268
0.005469,0.021267
0.026870,0.021496
0.155837,0.031994
0.289406,0.036767
0.422813,0.037950
0.556073,0.037283
0.689400,0.035580
0.822603,0.033398
0.955660,0.031134
1.088927,0.028972
1.222115,0.026983
1.352709,0.025211
1.431324,0.024602
1.468132,0.024408
1.484873,0.024301
1.494557,0.024242
1.494573,0.024242
1.494590,0.024243
1.495058,0.024245
1.496300,0.024155
1.497532,0.023898
1.498712,0.023483
1.499800,0.022928
1.499264,0.023426
1.499811,0.022940
1.500560,0.022095
1.502337,0.019340
1.502962,0.018176
1.503396,0.017014
1.503677,0.015780
1.503792,0.014510
1.503739,0.013269
1.503530,0.012087
1.503689,0.012460
1.503227,0.011435
1.502629,0.010475
1.500726,0.008166
1.499860,0.007321
1.498862,0.006579
1.497753,0.005965
1.496571,0.005503
1.495505,0.005234
1.494950,0.005144
1.494685,0.005113
1.494556,0.005100
1.494528,0.005098
1.491757,0.004889
1.382418,-0.018624
1.249584,-0.036431
1.124782,-0.045736
1.059173,-0.048928
1.029008,-0.049852
1.015077,-0.050196
1.010723,-0.050296
1.010765,-0.050295
1.010806,-0.050294
1.008515,-0.050348
1.007372,-0.050283
1.006202,-0.050060
1.005037,-0.049670
1.003905,-0.049115
1.002850,-0.048409
1.001913,-0.047582
1.001118,-0.046668
1.000918,-0.046387
1.000427,-0.045396
1.000197,-0.044780
1.000113,-0.044508
1.000082,-0.044400
1.000076,-0.044379
1.000086,-0.044424
0.997773,-0.032522
0.994571,-0.016321
0.993203,-0.009722
0.993198,-0.009701
0.993194,-0.009681
0.993100,-0.009142
0.993477,-0.010255
0.994007,-0.011326
0.994684,-0.012332
0.995502,-0.013252
0.996439,-0.014062
0.998342,-0.015425
0.998094,-0.015271
0.997538,-0.014945
0.997465,-0.014899
0.997498,-0.014914
0.997509,-0.014919
0.991976,-0.012289
0.878443,0.029657
0.756153,0.083904
0.636591,0.143122
0.518530,0.204773
0.400968,0.267666
0.283747,0.330921
0.166725,0.394148
0.075288,0.443679
0.031734,0.467183
0.012192,0.477623
0.003548,0.482406
-0.001492,0.485129
-0.003035,0.485947
-0.002973,0.485914
-0.002910,0.485881
-0.002848,0.485849
-0.002785,0.485816
